timestamp,temperature_c,vibration_mm_s,pressure_bar
2025-01-02 20:00:00,20.2,2.278,1.01939
2025-01-02 21:00:00,19.26,1.688,1.02209
2025-01-02 22:00:00,18.57,1.639,1.0246
2025-01-02 23:00:00,18.18,1.797,1.0245
2025-01-03 00:00:00,15.62,0.97,1.02599
2025-01-03 01:00:00,15.9,0.913,1.02021
2025-01-03 02:00:00,16.5,1.0,1.02294
2025-01-03 03:00:00,17.4,0.903,1.02136
2025-01-03 04:00:00,18.54,0.981,1.02527
2025-01-03 05:00:00,19.85,1.018,1.02225
2025-01-03 06:00:00,21.24,1.011,1.02163
2025-01-03 07:00:00,22.64,1.05,1.02296
2025-01-03 08:00:00,23.95,1.177,1.01889
2025-01-03 09:00:00,25.09,1.131,1.0210599999999999
2025-01-03 10:00:00,25.99,1.252,1.02108
2025-01-03 11:00:00,26.59,1.296,1.01974
2025-01-03 12:00:00,26.87,1.29,1.02156
2025-01-03 13:00:00,26.8,1.581,1.02223
2025-01-03 14:00:00,26.4,1.542,1.0225
2025-01-03 15:00:00,25.71,1.347,1.02224
2025-01-03 16:00:00,24.78,1.658,1.02045
2025-01-03 17:00:00,23.68,1.624,1.0216
2025-01-03 18:00:00,22.49,1.509,1.02197
2025-01-03 19:00:00,21.3,1.585,1.01661
2025-01-03 20:00:00,20.2,1.858,1.0210299999999999
2025-01-03 21:00:00,19.26,1.635,1.02211
2025-01-03 22:00:00,18.57,1.728,1.01801
2025-01-03 23:00:00,18.18,1.777,1.01985
2025-01-04 00:00:00,15.62,0.764,1.01547
2025-01-04 01:00:00,15.9,0.882,1.01869
2025-01-04 02:00:00,16.5,1.023,1.01375
2025-01-04 03:00:00,17.4,1.143,1.01587
2025-01-04 04:00:00,18.54,1.465,1.01448
2025-01-04 05:00:00,19.85,0.98,1.01515
2025-01-04 06:00:00,21.24,1.338,1.0166
2025-01-04 07:00:00,22.64,1.025,1.0159
2025-01-04 08:00:00,23.95,1.202,1.01817
2025-01-04 09:00:00,25.09,1.718,1.01602
2025-01-04 10:00:00,25.99,1.153,1.01417
2025-01-04 11:00:00,26.59,1.481,1.0141799999999999
2025-01-04 12:00:00,26.87,1.451,1.0110599999999998
2025-01-04 13:00:00,26.8,1.413,1.01187
2025-01-04 14:00:00,26.4,1.39,1.01385
2025-01-04 15:00:00,25.71,1.423,1.01072
2025-01-04 16:00:00,24.78,1.636,1.01132
2025-01-04 17:00:00,23.68,1.715,1.01007
2025-01-04 18:00:00,22.49,1.568,1.01208
2025-01-04 19:00:00,21.3,1.58,1.01053
2025-01-04 20:00:00,20.2,1.85,1.0061499999999999
2025-01-04 21:00:00,19.26,1.753,1.00973
2025-01-04 22:00:00,18.57,1.636,1.00837
2025-01-04 23:00:00,18.18,1.736,1.00831
2025-01-05 00:00:00,15.62,0.764,1.0078799999999999
2025-01-05 01:00:00,15.9,1.009,1.00872
2025-01-05 02:00:00,16.5,0.843,1.0055
2025-01-05 03:00:00,17.4,1.241,1.01143
2025-01-05 04:00:00,18.54,1.0,1.00898
2025-01-05 05:00:00,19.85,1.176,1.0067300000000001
2025-01-05 06:00:00,21.24,1.26,1.0081499999999999
2025-01-05 07:00:00,22.64,2.03,1.00806
2025-01-05 08:00:00,23.95,1.689,1.0045
2025-01-05 09:00:00,25.09,1.197,1.00617
2025-01-05 10:00:00,25.99,1.28,1.00357
2025-01-05 11:00:00,26.59,2.016,1.006
2025-01-05 12:00:00,26.87,1.436,1.00512
2025-01-05 13:00:00,26.8,1.286,1.00435
2025-01-05 14:00:00,26.4,1.307,1.00305
2025-01-05 15:00:00,25.71,1.641,1.0058
2025-01-05 16:00:00,24.78,1.519,1.00233
2025-01-05 17:00:00,23.68,1.507,1.00522
2025-01-05 18:00:00,22.49,1.566,1.00355
2025-01-05 19:00:00,21.3,1.629,1.00608
2025-01-05 20:00:00,20.2,2.44,1.00531
2025-01-05 21:00:00,19.26,1.655,1.00245
2025-01-05 22:00:00,18.57,1.762,1.0046
2025-01-05 23:00:00,18.18,1.759,1.00179
2025-01-06 00:00:00,15.62,0.934,1.00108
2025-01-06 01:00:00,15.9,0.937,1.00282
2025-01-06 02:00:00,16.5,1.062,1.00326
2025-01-06 03:00:00,17.4,1.001,1.00163
2025-01-06 04:00:00,18.54,1.138,0.99852
2025-01-06 05:00:00,19.85,1.521,1.008
2025-01-06 06:00:00,21.24,1.06,1.00913
2025-01-06 07:00:00,22.64,1.376,1.00166
2025-01-06 08:00:00,23.95,1.099,1.00476
2025-01-06 09:00:00,25.09,1.294,1.00131
2025-01-06 10:00:00,25.99,1.308,1.0021
2025-01-06 11:00:00,26.59,1.66,1.00851
2025-01-06 12:00:00,26.87,1.275,1.00279
2025-01-06 13:00:00,26.8,1.306,1.00034
2025-01-06 14:00:00,26.4,1.311,1.0018
2025-01-06 15:00:00,25.71,1.354,1.00427
2025-01-06 16:00:00,24.78,1.428,1.00535
2025-01-06 17:00:00,23.68,1.513,1.00061
2025-01-06 18:00:00,22.49,1.728,1.00322
2025-01-06 19:00:00,21.3,1.78,1.00175
2025-01-06 20:00:00,20.2,1.61,1.00451
2025-01-06 21:00:00,19.26,1.603,1.00367
2025-01-06 22:00:00,18.57,2.053,1.00482
2025-01-06 23:00:00,18.18,1.899,1.00359
2025-01-07 00:00:00,15.62,1.045,1.0031
2025-01-07 01:00:00,15.9,0.803,1.00542
2025-01-07 02:00:00,16.5,0.856,1.00559
2025-01-07 03:00:00,17.4,0.922,1.00705
2025-01-07 04:00:00,18.54,1.308,1.00648
2025-01-07 05:00:00,19.85,0.982,1.00545
2025-01-07 06:00:00,21.24,1.102,1.00953
2025-01-07 07:00:00,22.64,1.272,1.01212
2025-01-07 08:00:00,23.95,1.174,1.00689
2025-01-07 09:00:00,25.09,1.13,1.00668
2025-01-07 10:00:00,25.99,1.267,1.01173
2025-01-07 11:00:00,26.59,1.251,1.00719
2025-01-07 12:00:00,26.87,1.452,1.01004
2025-01-07 13:00:00,26.8,1.378,1.00975
2025-01-07 14:00:00,26.4,1.726,1.00937
2025-01-07 15:00:00,25.71,1.348,1.0088
2025-01-07 16:00:00,24.78,1.419,1.01094
2025-01-07 17:00:00,23.68,1.823,1.01212
2025-01-07 18:00:00,22.49,1.716,1.0121799999999999
2025-01-07 19:00:00,21.3,1.546,1.01362
2025-01-07 20:00:00,20.2,2.039,1.01335
2025-01-07 21:00:00,19.26,1.594,1.00718
2025-01-07 22:00:00,18.57,1.639,1.01254
2025-01-07 23:00:00,18.18,2.03,1.0139
2025-01-01 00:00:00,15.32,0.935,1.01051
2025-01-01 01:00:00,15.55,0.994,1.01458
2025-01-01 02:00:00,16.1,0.881,1.01465
2025-01-01 03:00:00,16.95,1.135,1.01109
2025-01-01 04:00:00,18.04,0.94,1.01254
2025-01-01 05:00:00,19.3,1.109,1.01453
2025-01-01 06:00:00,20.65,1.315,1.01835
2025-01-01 07:00:00,22.0,1.265,1.01429
2025-01-01 08:00:00,23.26,1.158,1.01711
2025-01-01 09:00:00,24.35,1.137,1.01844
2025-01-01 10:00:00,25.19,1.398,1.0183200000000001
2025-01-01 11:00:00,25.75,1.46,1.01738
2025-01-01 12:00:00,25.97,1.234,1.01863
2025-01-01 13:00:00,25.86,1.735,1.02051
2025-01-01 14:00:00,25.41,1.516,1.01625
2025-01-01 15:00:00,24.67,1.388,1.01841
2025-01-01 16:00:00,23.69,1.603,1.0164600000000001
2025-01-01 17:00:00,22.54,1.798,1.01612
2025-01-01 18:00:00,21.3,1.629,1.02123
2025-01-01 19:00:00,20.06,1.591,1.02095
2025-01-01 20:00:00,18.9,1.831,1.02014
2025-01-01 21:00:00,17.92,1.674,1.02002
2025-01-01 22:00:00,17.18,2.025,1.02024
2025-01-01 23:00:00,16.74,1.731,1.02226
2025-01-02 00:00:00,15.32,0.918,1.0241
2025-01-02 01:00:00,15.55,1.063,1.01741
2025-01-02 02:00:00,16.1,1.224,1.01831
2025-01-02 03:00:00,16.95,1.149,1.02189
2025-01-02 04:00:00,18.04,1.51,1.0239800000000001
2025-01-02 05:00:00,19.3,1.231,1.02138
2025-01-02 06:00:00,20.65,1.461,1.02405
2025-01-02 07:00:00,22.0,1.087,1.02282
2025-01-02 08:00:00,23.26,1.389,1.02471
2025-01-02 09:00:00,24.35,1.426,1.02272
2025-01-02 10:00:00,25.19,1.167,1.02209
2025-01-02 11:00:00,25.75,1.412,1.0231000000000001
2025-01-02 12:00:00,25.97,1.46,1.02332
2025-01-02 13:00:00,25.86,1.471,1.02251
2025-01-02 14:00:00,25.41,1.611,1.02407
2025-01-02 15:00:00,24.67,1.792,1.02399
2025-01-02 16:00:00,23.69,1.787,1.02375
2025-01-02 17:00:00,22.54,1.667,1.025
2025-01-02 18:00:00,21.3,1.462,1.0258099999999999
2025-01-02 19:00:00,20.06,1.522,1.0219
2025-01-02 20:00:00,18.9,1.645,1.02199
2025-01-02 21:00:00,17.92,1.93,1.01941
2025-01-02 22:00:00,17.18,1.862,1.02355
2025-01-02 23:00:00,16.74,1.694,1.02125
2025-01-03 00:00:00,15.32,0.951,1.02096
2025-01-03 01:00:00,15.55,0.806,1.02254
2025-01-03 02:00:00,16.1,0.918,1.0204
2025-01-03 03:00:00,16.95,0.937,1.0243900000000001
2025-01-03 04:00:00,18.04,0.928,1.02331
2025-01-03 05:00:00,19.3,1.39,1.02259
2025-01-03 06:00:00,20.65,1.759,1.02326
2025-01-03 07:00:00,22.0,1.099,1.02138
2025-01-03 08:00:00,23.26,1.277,1.02027
2025-01-03 09:00:00,24.35,2.01,1.02177
2025-01-03 10:00:00,25.19,1.718,1.02606
2025-01-03 11:00:00,25.75,1.421,1.02254
2025-01-03 12:00:00,25.97,1.223,1.0178
2025-01-03 13:00:00,25.86,1.294,1.01911
2025-01-03 14:00:00,25.41,1.918,1.02297
2025-01-03 15:00:00,24.67,1.859,1.01838
2025-01-03 16:00:00,23.69,1.388,1.01936
2025-01-03 17:00:00,22.54,1.514,1.02179
2025-01-03 18:00:00,21.3,1.89,1.0163
2025-01-03 19:00:00,20.06,1.591,1.02168
2025-01-03 20:00:00,18.9,1.561,1.01751
2025-01-03 21:00:00,17.92,1.985,1.01986
2025-01-03 22:00:00,17.18,1.646,1.02076
2025-01-03 23:00:00,16.74,1.848,1.01881
2025-01-04 00:00:00,15.32,0.909,1.0164199999999999
2025-01-04 01:00:00,15.55,0.789,1.01486
2025-01-04 02:00:00,16.1,0.925,1.0176
2025-01-04 03:00:00,16.95,0.889,1.01653
2025-01-04 04:00:00,18.04,0.906,1.01728
2025-01-04 05:00:00,19.3,1.048,1.01582
2025-01-04 06:00:00,20.65,1.066,1.01675
2025-01-04 07:00:00,22.0,1.177,1.01444
2025-01-04 08:00:00,23.26,1.173,1.01614
2025-01-04 09:00:00,24.35,1.228,1.0115800000000001
2025-01-04 10:00:00,25.19,1.217,1.01408
2025-01-04 11:00:00,25.75,1.498,1.01228
2025-01-04 12:00:00,25.97,1.277,1.0094
2025-01-04 13:00:00,25.86,1.383,1.0128300000000001
2025-01-04 14:00:00,25.41,1.769,1.01433
2025-01-04 15:00:00,24.67,1.893,1.01088
2025-01-04 16:00:00,23.69,1.552,1.01234
2025-01-04 17:00:00,22.54,1.578,1.00993
2025-01-04 18:00:00,21.3,1.547,1.01097
2025-01-04 19:00:00,20.06,1.789,1.0087000000000002
2025-01-04 20:00:00,18.9,1.707,1.00992
2025-01-04 21:00:00,17.92,1.594,1.00916
2025-01-04 22:00:00,17.18,2.042,1.0137
2025-01-04 23:00:00,16.74,1.69,1.00871
2025-01-05 00:00:00,15.32,1.137,1.00289
2025-01-05 01:00:00,15.55,0.906,1.00457
2025-01-05 02:00:00,16.1,0.93,1.00858
2025-01-05 03:00:00,16.95,0.86,1.01091
2025-01-05 04:00:00,18.04,0.937,1.0056100000000001
2025-01-05 05:00:00,19.3,1.195,1.0094
2025-01-05 06:00:00,20.65,1.137,1.01041
2025-01-05 07:00:00,22.0,1.052,1.00762
2025-01-05 08:00:00,23.26,1.72,1.00514
2025-01-05 09:00:00,24.35,1.189,1.00601
2025-01-05 10:00:00,25.19,1.587,1.00371
2025-01-05 11:00:00,25.75,1.23,1.00743
2025-01-05 12:00:00,25.97,1.28,1.0054400000000001
2025-01-05 13:00:00,25.86,1.413,1.00667
2025-01-05 14:00:00,25.41,1.701,1.00623
2025-01-05 15:00:00,24.67,1.615,1.00665
2025-01-05 16:00:00,23.69,1.458,1.00779
2025-01-05 17:00:00,22.54,1.455,1.00337
2025-01-05 18:00:00,21.3,1.849,1.0011
2025-01-05 19:00:00,20.06,1.538,1.00443
2025-01-05 20:00:00,18.9,1.657,1.0009700000000001
2025-01-05 21:00:00,17.92,1.817,1.00355
2025-01-05 22:00:00,17.18,1.871,1.0021
2025-01-05 23:00:00,16.74,1.917,1.00632
2025-01-06 00:00:00,15.32,0.802,1.00425
2025-01-06 01:00:00,15.55,0.946,1.00234
2025-01-06 02:00:00,16.1,0.823,1.00498
2025-01-06 03:00:00,16.95,1.097,1.0027000000000001
2025-01-06 04:00:00,18.04,1.341,1.00084
2025-01-06 05:00:00,19.3,1.117,1.00074
2025-01-06 06:00:00,20.65,1.043,1.0015
2025-01-06 07:00:00,22.0,1.062,1.00709
2025-01-06 08:00:00,23.26,1.203,1.00462
2025-01-06 09:00:00,24.35,1.373,1.00583
2025-01-06 10:00:00,25.19,1.457,1.00132
2025-01-06 11:00:00,25.75,1.188,1.0055800000000001
2025-01-06 12:00:00,25.97,1.265,1.00232
2025-01-06 13:00:00,25.86,1.268,1.00389
2025-01-06 14:00:00,25.41,1.368,1.00512
2025-01-06 15:00:00,24.67,1.391,1.00537
2025-01-06 16:00:00,23.69,1.736,1.00288
2025-01-06 17:00:00,22.54,1.435,1.00165
2025-01-06 18:00:00,21.3,1.502,1.00375
2025-01-06 19:00:00,20.06,1.854,1.00489
2025-01-06 20:00:00,18.9,1.6,1.0061
2025-01-06 21:00:00,17.92,1.635,1.00787
2025-01-06 22:00:00,17.18,1.759,1.00136
2025-01-06 23:00:00,16.74,1.941,1.00261
2025-01-07 00:00:00,15.32,1.045,1.00304
2025-01-07 01:00:00,15.55,1.227,1.00379
2025-01-07 02:00:00,16.1,1.095,1.00941
2025-01-07 03:00:00,16.95,1.012,1.00556
2025-01-07 04:00:00,18.04,1.08,1.00699
2025-01-07 05:00:00,19.3,1.667,1.00444
2025-01-07 06:00:00,20.65,1.177,1.00394
2025-01-07 07:00:00,22.0,1.06,1.00299
2025-01-07 08:00:00,23.26,1.265,1.0040499999999999
2025-01-07 09:00:00,24.35,1.325,1.00632
2025-01-07 10:00:00,25.19,1.407,1.00854
2025-01-07 11:00:00,25.75,1.527,1.0115
2025-01-07 12:00:00,25.97,1.271,1.01035
2025-01-07 13:00:00,25.86,1.57,1.0130299999999999
2025-01-07 14:00:00,25.41,1.559,1.01041
2025-01-07 15:00:00,24.67,1.495,1.01251
2025-01-07 16:00:00,23.69,1.457,1.01233
2025-01-07 17:00:00,22.54,1.487,1.00891
2025-01-07 18:00:00,21.3,1.614,1.00926
2025-01-07 19:00:00,20.06,1.505,1.0119
2025-01-07 20:00:00,18.9,1.574,1.0125
2025-01-07 21:00:00,17.92,1.776,1.01562
2025-01-07 22:00:00,17.18,1.899,1.01104
2025-01-07 23:00:00,16.74,1.695,1.01443
2025-01-01 00:00:00,15.19,1.229,1.01121
2025-01-01 01:00:00,15.39,0.791,1.01669
2025-01-01 02:00:00,15.92,1.036,1.01284
2025-01-01 03:00:00,16.75,0.884,1.01425
2025-01-01 04:00:00,17.81,1.302,1.0148
2025-01-01 05:00:00,19.05,1.097,1.01977
2025-01-01 06:00:00,20.38,2.159,1.01713
2025-01-01 07:00:00,21.7,1.109,1.01777
2025-01-01 08:00:00,22.94,1.262,1.0186
2025-01-01 09:00:00,24.01,1.117,1.01376
2025-01-01 10:00:00,24.83,1.372,1.01847
2025-01-01 11:00:00,25.36,1.411,1.01653
2025-01-01 12:00:00,25.56,1.332,1.01627
2025-01-01 13:00:00,25.42,1.318,1.01757
2025-01-01 14:00:00,24.96,1.452,1.01579
2025-01-01 15:00:00,24.19,1.479,1.0181
2025-01-01 16:00:00,23.19,1.682,1.01973
2025-01-01 17:00:00,22.01,1.982,1.0164199999999999
2025-01-01 18:00:00,20.75,1.681,1.01909
2025-01-01 19:00:00,19.49,1.582,1.02072
2025-01-01 20:00:00,18.31,1.574,1.01941
2025-01-01 21:00:00,17.31,1.595,1.02177
2025-01-01 22:00:00,16.55,1.633,1.01851
2025-01-01 23:00:00,16.08,2.504,1.01838
2025-01-02 00:00:00,15.19,0.82,1.01959
2025-01-02 01:00:00,15.39,0.939,1.0241099999999999
2025-01-02 02:00:00,15.92,0.823,1.0204199999999999
2025-01-02 03:00:00,16.75,1.561,1.01978
2025-01-02 04:00:00,17.81,0.959,1.02305
2025-01-02 05:00:00,19.05,1.041,1.02029
2025-01-02 06:00:00,20.38,1.194,1.02168
2025-01-02 07:00:00,21.7,1.227,1.02047
2025-01-02 08:00:00,22.94,1.11,1.0184600000000001
2025-01-02 09:00:00,24.01,1.382,1.0232999999999999
2025-01-02 10:00:00,24.83,1.341,1.02002
2025-01-02 11:00:00,25.36,1.618,1.02261
2025-01-02 12:00:00,25.56,1.297,1.0208300000000001
2025-01-02 13:00:00,25.42,1.535,1.0257
2025-01-02 14:00:00,24.96,1.622,1.02516
2025-01-02 15:00:00,24.19,1.441,1.0233700000000001
2025-01-02 16:00:00,23.19,1.446,1.02308
2025-01-02 17:00:00,22.01,1.945,1.02401
2025-01-02 18:00:00,20.75,1.526,1.02296
2025-01-02 19:00:00,19.49,1.511,1.02451
2025-01-02 20:00:00,18.31,1.764,1.02162
2025-01-02 21:00:00,17.31,1.62,1.0251400000000002
2025-01-02 22:00:00,16.55,1.727,1.0222
2025-01-02 23:00:00,16.08,1.886,1.0241500000000001
2025-01-03 00:00:00,15.19,0.907,1.02427
2025-01-03 01:00:00,15.39,0.879,1.02189
2025-01-03 02:00:00,15.92,0.924,1.01931
2025-01-03 03:00:00,16.75,1.245,1.0225499999999998
2025-01-03 04:00:00,17.81,0.906,1.02497
2025-01-03 05:00:00,19.05,1.322,1.02572
2025-01-03 06:00:00,20.38,1.577,1.0232
2025-01-03 07:00:00,21.7,1.584,1.0261600000000002
2025-01-03 08:00:00,22.94,1.201,1.01868
2025-01-03 09:00:00,24.01,1.368,1.0209
2025-01-03 10:00:00,24.83,1.239,1.02214
2025-01-03 11:00:00,25.36,1.187,1.02345
2025-01-03 12:00:00,25.56,1.568,1.02061
2025-01-03 13:00:00,25.42,1.406,1.02072
2025-01-03 14:00:00,24.96,1.361,1.01941
2025-01-03 15:00:00,24.19,1.402,1.01768
2025-01-03 16:00:00,23.19,1.42,1.02031
2025-01-03 17:00:00,22.01,1.839,1.01851
2025-01-03 18:00:00,20.75,1.83,1.01713
2025-01-03 19:00:00,19.49,1.5,1.02099
2025-01-03 20:00:00,18.31,1.583,1.02135
2025-01-03 21:00:00,17.31,1.749,1.02084
2025-01-03 22:00:00,16.55,1.83,1.01807
2025-01-03 23:00:00,16.08,2.444,1.0168
2025-01-04 00:00:00,15.19,0.956,1.01875
2025-01-04 01:00:00,15.39,1.337,1.01612
2025-01-04 02:00:00,15.92,0.883,1.01782
2025-01-04 03:00:00,16.75,0.9,1.01085
2025-01-04 04:00:00,17.81,1.299,1.0188300000000001
2025-01-04 05:00:00,19.05,0.945,1.0142200000000001
2025-01-04 06:00:00,20.38,1.084,1.01272
2025-01-04 07:00:00,21.7,1.247,1.01268
2025-01-04 08:00:00,22.94,1.365,1.01168
2025-01-04 09:00:00,24.01,1.105,1.01227
2025-01-04 10:00:00,24.83,1.35,1.01318
2025-01-04 11:00:00,25.36,1.618,1.01482
2025-01-04 12:00:00,25.56,1.429,1.0122
2025-01-04 13:00:00,25.42,1.309,1.01322
2025-01-04 14:00:00,24.96,1.486,1.01087
2025-01-04 15:00:00,24.19,1.564,1.01421
2025-01-04 16:00:00,23.19,1.414,1.01206
2025-01-04 17:00:00,22.01,1.813,1.01098
2025-01-04 18:00:00,20.75,1.542,1.01204
2025-01-04 19:00:00,19.49,1.552,1.01065
2025-01-04 20:00:00,18.31,1.73,1.0119099999999999
2025-01-04 21:00:00,17.31,1.599,1.01003
2025-01-04 22:00:00,16.55,1.732,1.00972
2025-01-04 23:00:00,16.08,1.832,1.01008
2025-01-05 00:00:00,15.19,0.899,1.01115
2025-01-05 01:00:00,15.39,0.923,1.01136
2025-01-05 02:00:00,15.92,0.892,1.00948
2025-01-05 03:00:00,16.75,0.993,1.00697
2025-01-05 04:00:00,17.81,1.028,1.00768
2025-01-05 05:00:00,19.05,1.14,1.00719
2025-01-05 06:00:00,20.38,1.051,1.0038
2025-01-05 07:00:00,21.7,1.065,1.00434
2025-01-05 08:00:00,22.94,1.109,1.00649
2025-01-05 09:00:00,24.01,1.302,1.00214
2025-01-05 10:00:00,24.83,1.181,1.00348
2025-01-05 11:00:00,25.36,1.308,1.00676
2025-01-05 12:00:00,25.56,1.238,1.00292
2025-01-05 13:00:00,25.42,2.043,1.00377
2025-01-05 14:00:00,24.96,1.673,1.0054400000000001
2025-01-05 15:00:00,24.19,1.683,1.00032
2025-01-05 16:00:00,23.19,1.723,1.0035399999999999
2025-01-05 17:00:00,22.01,1.739,1.00425
2025-01-05 18:00:00,20.75,1.655,1.00478
2025-01-05 19:00:00,19.49,1.52,1.00079
2025-01-05 20:00:00,18.31,1.922,1.00564
2025-01-05 21:00:00,17.31,1.913,1.0038
2025-01-05 22:00:00,16.55,1.769,1.00292
2025-01-05 23:00:00,16.08,2.31,1.00821
2025-01-06 00:00:00,15.19,0.91,1.00116
2025-01-06 01:00:00,15.39,0.891,1.00099
2025-01-06 02:00:00,15.92,0.845,1.00344
2025-01-06 03:00:00,16.75,1.057,1.00244
2025-01-06 04:00:00,17.81,1.225,0.99994
2025-01-06 05:00:00,19.05,1.253,1.00214
2025-01-06 06:00:00,20.38,1.005,1.00437
2025-01-06 07:00:00,21.7,1.062,1.00516
2025-01-06 08:00:00,22.94,1.104,1.00376
2025-01-06 09:00:00,24.01,1.118,1.00375
2025-01-06 10:00:00,24.83,1.622,1.00489
2025-01-06 11:00:00,25.36,1.284,1.00248
2025-01-06 12:00:00,25.56,1.533,1.0001900000000001
2025-01-06 13:00:00,25.42,1.284,1.00319
2025-01-06 14:00:00,24.96,1.468,1.00063
2025-01-06 15:00:00,24.19,1.436,1.00099
2025-01-06 16:00:00,23.19,1.934,1.00113
2025-01-06 17:00:00,22.01,1.478,1.00036
2025-01-06 18:00:00,20.75,1.926,1.00478
2025-01-06 19:00:00,19.49,1.855,1.00325
2025-01-06 20:00:00,18.31,1.543,1.0055399999999999
2025-01-06 21:00:00,17.31,2.443,1.00452
2025-01-06 22:00:00,16.55,1.626,1.00386
2025-01-06 23:00:00,16.08,1.815,1.00201
2025-01-07 00:00:00,15.19,0.997,1.0075
2025-01-07 01:00:00,15.39,0.832,1.00337
2025-01-07 02:00:00,15.92,1.125,1.0067300000000001
2025-01-07 03:00:00,16.75,0.869,1.00397
2025-01-07 04:00:00,17.81,0.912,1.00577
2025-01-07 05:00:00,19.05,1.604,1.01012
2025-01-07 06:00:00,20.38,1.045,1.00786
2025-01-07 07:00:00,21.7,1.202,1.00813
2025-01-07 08:00:00,22.94,1.12,1.00504
2025-01-07 09:00:00,24.01,1.422,1.0070599999999998
2025-01-07 10:00:00,24.83,1.444,1.01157
2025-01-07 11:00:00,25.36,1.273,1.00976
2025-01-07 12:00:00,25.56,1.311,1.00801
2025-01-07 13:00:00,25.42,1.339,1.00551
2025-01-07 14:00:00,24.96,1.414,1.00841
2025-01-07 15:00:00,24.19,1.453,1.00797
2025-01-07 16:00:00,23.19,1.612,1.00925
2025-01-07 17:00:00,22.01,1.792,1.0121799999999999
2025-01-07 18:00:00,20.75,1.468,1.01682
2025-01-07 19:00:00,19.49,1.572,1.00826
2025-01-07 20:00:00,18.31,2.045,1.0119
2025-01-07 21:00:00,17.31,1.85,1.00919
2025-01-07 22:00:00,16.55,1.727,1.01438
2025-01-07 23:00:00,16.08,1.739,1.01097
2025-01-01 00:00:00,15.91,0.77,1.00974
2025-01-01 01:00:00,16.24,1.253,1.01153
2025-01-01 02:00:00,16.89,0.866,1.01131
2025-01-01 03:00:00,17.84,0.94,1.0124600000000001
2025-01-01 04:00:00,19.02,1.259,1.01193
2025-01-01 05:00:00,20.38,1.179,1.01641
2025-01-01 06:00:00,21.83,1.047,1.01341
2025-01-01 07:00:00,23.27,1.311,1.01384
2025-01-01 08:00:00,24.63,1.089,1.01841
2025-01-01 09:00:00,25.82,2.027,1.01555
2025-01-01 10:00:00,26.77,1.188,1.0176
2025-01-01 11:00:00,27.42,1.267,1.01685
2025-01-01 12:00:00,27.74,1.262,1.01651
2025-01-01 13:00:00,27.72,1.607,1.01882
2025-01-01 14:00:00,27.38,1.322,1.01853
2025-01-01 15:00:00,26.73,1.412,1.01714
2025-01-01 16:00:00,25.85,1.641,1.0182
2025-01-01 17:00:00,24.8,1.462,1.0172999999999999
2025-01-01 18:00:00,23.66,1.564,1.02158
2025-01-01 19:00:00,22.51,2.006,1.02008
2025-01-01 20:00:00,21.46,1.84,1.0193400000000001
2025-01-01 21:00:00,20.58,1.891,1.02211
2025-01-01 22:00:00,19.94,1.737,1.02194
2025-01-01 23:00:00,19.59,1.894,1.02041
2025-01-02 00:00:00,15.91,0.754,1.02005
2025-01-02 01:00:00,16.24,0.919,1.02434
2025-01-02 02:00:00,16.89,0.985,1.02077
2025-01-02 03:00:00,17.84,0.889,1.02094
2025-01-02 04:00:00,19.02,0.934,1.02244
2025-01-02 05:00:00,20.38,1.295,1.02227
2025-01-02 06:00:00,21.83,0.995,1.02187
2025-01-02 07:00:00,23.27,1.331,1.0214400000000001
2025-01-02 08:00:00,24.63,1.105,1.02192
2025-01-02 09:00:00,25.82,1.111,1.02029
2025-01-02 10:00:00,26.77,1.21,1.02475
2025-01-02 11:00:00,27.42,1.542,1.02553
2025-01-02 12:00:00,27.74,1.564,1.02273
2025-01-02 13:00:00,27.72,1.361,1.02182
2025-01-02 14:00:00,27.38,1.342,1.02378
2025-01-02 15:00:00,26.73,1.388,1.02241
2025-01-02 16:00:00,25.85,1.513,1.0265799999999998
2025-01-02 17:00:00,24.8,1.707,1.02414
2025-01-02 18:00:00,23.66,1.54,1.02239
2025-01-02 19:00:00,22.51,1.553,1.0263900000000001
2025-01-02 20:00:00,21.46,1.591,1.02129
2025-01-02 21:00:00,20.58,2.149,1.02618
2025-01-02 22:00:00,19.94,2.066,1.02248
2025-01-02 23:00:00,19.59,1.944,1.02253
2025-01-03 00:00:00,15.91,0.789,1.02251
2025-01-03 01:00:00,16.24,0.974,1.02214
2025-01-03 02:00:00,16.89,1.14,1.01881
2025-01-03 03:00:00,17.84,0.867,1.02256
2025-01-03 04:00:00,19.02,1.195,1.01895
2025-01-03 05:00:00,20.38,0.973,1.02147
2025-01-03 06:00:00,21.83,1.113,1.0211000000000001
2025-01-03 07:00:00,23.27,1.053,1.02125
2025-01-03 08:00:00,24.63,1.199,1.02193
2025-01-03 09:00:00,25.82,1.56,1.02165
2025-01-03 10:00:00,26.77,1.291,1.02109
2025-01-03 11:00:00,27.42,1.271,1.01853
2025-01-03 12:00:00,27.74,1.712,1.01821
2025-01-03 13:00:00,27.72,1.31,1.02089
2025-01-03 14:00:00,27.38,1.497,1.02016
2025-01-03 15:00:00,26.73,1.379,1.0196699999999999
2025-01-03 16:00:00,25.85,1.388,1.02149
2025-01-03 17:00:00,24.8,1.804,1.02173
2025-01-03 18:00:00,23.66,1.556,1.01831
2025-01-03 19:00:00,22.51,2.242,1.02041
2025-01-03 20:00:00,21.46,2.0,1.01965
